date,frequency,keyword
2014-07-10,0,Grill
2014-07-11,1,Grill
2014-07-12,0,Grill
2014-07-13,0,Grill
2014-07-14,0,Grill
2014-07-15,0,Grill
2014-07-16,0,Grill
2014-07-17,0,Grill
2014-07-18,0,Grill
2014-07-19,0,Grill
2014-07-20,0,Grill
2014-07-21,0,Grill
2014-07-22,0,Grill
2014-07-23,0,Grill
2014-07-24,0,Grill
2014-07-25,2,Grill
2014-07-26,0,Grill
2014-07-27,0,Grill
2014-07-28,0,Grill
2014-07-29,0,Grill
2014-07-30,0,Grill
2014-07-31,0,Grill
2014-07-01,0,Thursday
2014-07-02,0,Thursday
2014-07-03,1,Thursday
2014-07-04,0,Thursday
2014-07-05,1,Thursday
2014-07-06,1,Thursday
2014-07-07,0,Thursday
2014-07-08,1,Thursday
2014-07-09,0,Thursday
2014-07-10,0,Thursday
2014-07-11,0,Thursday
2014-07-12,0,Thursday
2014-07-13,1,Thursday
2014-07-14,1,Thursday
2014-07-15,0,Thursday
2014-07-16,0,Thursday
2014-07-17,0,Thursday
2014-07-18,1,Thursday
2014-07-19,1,Thursday
2014-07-20,0,Thursday
2014-07-21,0,Thursday
2014-07-22,1,Thursday
2014-07-23,0,Thursday
2014-07-24,2,Thursday
2014-07-25,0,Thursday
2014-07-26,0,Thursday
2014-07-27,0,Thursday
2014-07-28,0,Thursday
2014-07-29,1,Thursday
2014-07-30,1,Thursday
2014-07-31,0,Thursday
2014-07-01,0,Burgatory
2014-07-02,0,Burgatory
2014-07-03,0,Burgatory
2014-07-04,0,Burgatory
2014-07-05,0,Burgatory
2014-07-06,0,Burgatory
2014-07-07,0,Burgatory
2014-07-08,2,Burgatory
2014-07-09,0,Burgatory
2014-07-10,0,Burgatory
2014-07-11,1,Burgatory
2014-07-12,1,Burgatory
2014-07-13,0,Burgatory
2014-07-14,0,Burgatory
2014-07-15,0,Burgatory
2014-07-16,0,Burgatory
2014-07-17,0,Burgatory
2014-07-18,0,Burgatory
2014-07-19,0,Burgatory
2014-07-20,0,Burgatory
2014-07-21,1,Burgatory
2014-07-22,0,Burgatory
2014-07-23,1,Burgatory
2014-07-24,1,Burgatory
2014-07-25,1,Burgatory
2014-07-26,0,Burgatory
2014-07-27,1,Burgatory
2014-07-28,1,Burgatory
2014-07-29,0,Burgatory
2014-07-30,0,Burgatory
2014-07-31,2,Burgatory
2014-07-01,0,Street
2014-07-02,1,Street
2014-07-03,2,Street
2014-07-04,0,Street
2014-07-05,2,Street
2014-07-06,0,Street
2014-07-07,0,Street
2014-07-08,0,Street
2014-07-09,0,Street
2014-07-10,1,Street
2014-07-11,0,Street
2014-07-12,0,Street
2014-07-13,1,Street
2014-07-14,1,Street
2014-07-15,1,Street
2014-07-16,0,Street
2014-07-17,0,Street
2014-07-18,1,Street
2014-07-19,1,Street
2014-07-20,0,Street
2014-07-21,1,Street
2014-07-22,0,Street
2014-07-23,0,Street
2014-07-24,0,Street
2014-07-25,0,Street
2014-07-26,0,Street
2014-07-27,1,Street
2014-07-28,0,Street
2014-07-29,0,Street
2014-07-30,0,Street
2014-07-31,1,Street
2014-07-01,0,Highly
2014-07-02,0,Highly
2014-07-03,0,Highly
2014-07-04,0,Highly
2014-07-05,0,Highly
2014-07-06,0,Highly
2014-07-07,2,Highly
2014-07-08,0,Highly
2014-07-09,0,Highly
2014-07-10,0,Highly
2014-07-11,0,Highly
2014-07-12,0,Highly
2014-07-13,2,Highly
2014-07-14,1,Highly
2014-07-15,0,Highly
2014-07-16,1,Highly
2014-07-17,0,Highly
2014-07-18,0,Highly
2014-07-19,0,Highly
2014-07-20,0,Highly
2014-07-21,1,Highly
2014-07-22,0,Highly
2014-07-23,3,Highly
2014-07-24,1,Highly
2014-07-25,1,Highly
2014-07-26,0,Highly
2014-07-27,1,Highly
2014-07-28,0,Highly
2014-07-29,0,Highly
2014-07-30,1,Highly
2014-07-31,0,Highly
2014-07-01,0,Pork
2014-07-02,0,Pork
2014-07-03,0,Pork
2014-07-04,0,Pork
2014-07-05,0,Pork
2014-07-06,0,Pork
2014-07-07,0,Pork
2014-07-08,0,Pork
2014-07-09,0,Pork
2014-07-10,0,Pork
2014-07-11,1,Pork
2014-07-12,0,Pork
2014-07-13,0,Pork
2014-07-14,0,Pork
2014-07-15,1,Pork
2014-07-16,1,Pork
2014-07-17,0,Pork
2014-07-18,0,Pork
2014-07-19,1,Pork
2014-07-20,0,Pork
2014-07-21,0,Pork
2014-07-22,0,Pork
2014-07-23,0,Pork
2014-07-24,0,Pork
2014-07-25,0,Pork
2014-07-26,0,Pork
2014-07-27,2,Pork
2014-07-28,1,Pork
2014-07-29,1,Pork
2014-07-30,0,Pork
2014-07-31,0,Pork
2014-07-01,0,Hill
2014-07-02,0,Hill
2014-07-03,0,Hill
2014-07-04,0,Hill
2014-07-05,1,Hill
2014-07-06,0,Hill
2014-07-07,2,Hill
2014-07-08,0,Hill
2014-07-09,1,Hill
2014-07-10,0,Hill
2014-07-11,0,Hill
2014-07-12,0,Hill
2014-07-13,0,Hill
2014-07-14,0,Hill
2014-07-15,0,Hill
2014-07-16,0,Hill
2014-07-17,0,Hill
2014-07-18,0,Hill
2014-07-19,0,Hill
2014-07-20,0,Hill
2014-07-21,0,Hill
2014-07-22,0,Hill
2014-07-23,0,Hill
2014-07-24,0,Hill
2014-07-25,2,Hill
2014-07-26,1,Hill
2014-07-27,1,Hill
2014-07-28,0,Hill
2014-07-29,0,Hill
2014-07-30,0,Hill
2014-07-31,0,Hill
2014-07-01,1,Park
2014-07-02,0,Park
2014-07-03,0,Park
2014-07-04,0,Park
2014-07-05,0,Park
2014-07-06,1,Park
2014-07-07,0,Park
2014-07-08,0,Park
2014-07-09,0,Park
2014-07-10,0,Park
2014-07-11,1,Park
2014-07-12,1,Park
2014-07-13,0,Park
2014-07-14,0,Park
2014-07-15,1,Park
2014-07-16,0,Park
2014-07-17,0,Park
2014-07-18,0,Park
2014-07-19,0,Park
2014-07-20,0,Park
2014-07-21,2,Park
2014-07-22,0,Park
2014-07-23,1,Park
2014-07-24,2,Park
2014-07-25,2,Park
2014-07-26,0,Park
2014-07-27,0,Park
2014-07-28,0,Park
2014-07-29,0,Park
2014-07-30,1,Park
2014-07-31,3,Park
2014-07-01,0,East
2014-07-02,0,East
2014-07-03,0,East
2014-07-04,0,East
2014-07-05,0,East
2014-07-06,0,East
2014-07-07,0,East
2014-07-08,0,East
2014-07-09,2,East
2014-07-10,0,East
2014-07-11,1,East
2014-07-12,0,East
2014-07-13,0,East
2014-07-14,0,East
2014-07-15,0,East
2014-07-16,0,East
2014-07-17,0,East
2014-07-18,1,East
2014-07-19,0,East
2014-07-20,0,East
2014-07-21,0,East
2014-07-22,0,East
2014-07-23,0,East
2014-07-24,0,East
2014-07-25,1,East
2014-07-26,0,East
2014-07-27,0,East
2014-07-28,0,East
2014-07-29,0,East
2014-07-30,0,East
2014-07-31,0,East
2014-07-01,1,South
2014-07-02,3,South
2014-07-03,0,South
2014-07-04,0,South
2014-07-05,1,South
2014-07-06,0,South
2014-07-07,0,South
2014-07-08,1,South
2014-07-09,0,South
2014-07-10,0,South
2014-07-11,1,South
2014-07-12,0,South
2014-07-13,0,South
2014-07-14,1,South
2014-07-15,0,South
2014-07-16,0,South
2014-07-17,1,South
2014-07-18,0,South
2014-07-19,0,South
2014-07-20,1,South
2014-07-21,3,South
2014-07-22,0,South
2014-07-23,0,South
2014-07-24,0,South
2014-07-25,1,South
2014-07-26,2,South
2014-07-27,1,South
2014-07-28,0,South
2014-07-29,1,South
2014-07-30,2,South
2014-07-31,0,South
2014-07-01,0,Primanti
2014-07-02,1,Primanti
2014-07-03,1,Primanti
2014-07-04,1,Primanti
2014-07-05,0,Primanti
2014-07-06,1,Primanti
2014-07-07,0,Primanti
2014-07-08,0,Primanti
2014-07-09,1,Primanti
2014-07-10,0,Primanti
2014-07-11,1,Primanti
2014-07-12,0,Primanti
2014-07-13,0,Primanti
2014-07-14,1,Primanti
2014-07-15,0,Primanti
2014-07-16,1,Primanti
2014-07-17,0,Primanti
2014-07-18,1,Primanti
2014-07-19,0,Primanti
2014-07-20,0,Primanti
2014-07-21,0,Primanti
2014-07-22,2,Primanti
2014-07-23,2,Primanti
2014-07-24,1,Primanti
2014-07-25,0,Primanti
2014-07-26,1,Primanti
2014-07-27,0,Primanti
2014-07-28,0,Primanti
2014-07-29,2,Primanti
2014-07-30,1,Primanti
2014-07-31,0,Primanti
2014-07-01,0,Tuesday
2014-07-02,0,Tuesday
2014-07-03,0,Tuesday
2014-07-04,0,Tuesday
2014-07-05,0,Tuesday
2014-07-06,0,Tuesday
2014-07-07,1,Tuesday
2014-07-08,5,Tuesday
2014-07-09,0,Tuesday
2014-07-10,0,Tuesday
2014-07-11,2,Tuesday
2014-07-12,0,Tuesday
2014-07-13,0,Tuesday
2014-07-14,0,Tuesday
2014-07-15,0,Tuesday
2014-07-16,1,Tuesday
2014-07-17,0,Tuesday
2014-07-18,0,Tuesday
2014-07-19,0,Tuesday
2014-07-20,0,Tuesday
2014-07-21,2,Tuesday
2014-07-22,3,Tuesday
2014-07-23,1,Tuesday
2014-07-24,1,Tuesday
2014-07-25,0,Tuesday
2014-07-26,0,Tuesday
2014-07-27,0,Tuesday
2014-07-28,3,Tuesday
2014-07-29,0,Tuesday
2014-07-30,0,Tuesday
2014-07-31,2,Tuesday
2014-07-01,0,Yummy
2014-07-02,0,Yummy
2014-07-03,0,Yummy
2014-07-04,0,Yummy
2014-07-05,0,Yummy
2014-07-06,1,Yummy
2014-07-07,0,Yummy
2014-07-08,0,Yummy
2014-07-09,0,Yummy
2014-07-10,0,Yummy
2014-07-11,0,Yummy
2014-07-12,0,Yummy
2014-07-13,0,Yummy
2014-07-14,0,Yummy
2014-07-15,0,Yummy
2014-07-16,0,Yummy
2014-07-17,0,Yummy
2014-07-18,0,Yummy
2014-07-19,0,Yummy
2014-07-20,0,Yummy
2014-07-21,0,Yummy
2014-07-22,0,Yummy
2014-07-23,0,Yummy
2014-07-24,0,Yummy
2014-07-25,0,Yummy
2014-07-26,0,Yummy
2014-07-27,1,Yummy
2014-07-28,0,Yummy
2014-07-29,0,Yummy
2014-07-30,0,Yummy
2014-07-31,1,Yummy
2014-07-01,0,Food
2014-07-02,1,Food
2014-07-03,1,Food
2014-07-04,1,Food
2014-07-05,1,Food
2014-07-06,2,Food
2014-07-07,5,Food
2014-07-08,0,Food
2014-07-09,3,Food
2014-07-10,0,Food
2014-07-11,2,Food
2014-07-12,2,Food
2014-07-13,0,Food
2014-07-14,0,Food
2014-07-15,0,Food
2014-07-16,1,Food
2014-07-17,1,Food
2014-07-18,1,Food
2014-07-19,1,Food
2014-07-20,1,Food
2014-07-21,1,Food
2014-07-22,3,Food
2014-07-23,2,Food
2014-07-24,1,Food
2014-07-25,0,Food
2014-07-26,1,Food
2014-07-27,2,Food
2014-07-28,0,Food
2014-07-29,0,Food
2014-07-30,1,Food
2014-07-31,2,Food
2014-07-01,1,Side
2014-07-02,1,Side
2014-07-03,0,Side
2014-07-04,0,Side
2014-07-05,1,Side
2014-07-06,1,Side
2014-07-07,0,Side
2014-07-08,0,Side
2014-07-09,0,Side
2014-07-10,1,Side
2014-07-11,1,Side
2014-07-12,0,Side
2014-07-13,0,Side
2014-07-14,1,Side
2014-07-15,0,Side
2014-07-16,0,Side
2014-07-17,0,Side
2014-07-18,0,Side
2014-07-19,0,Side
2014-07-20,1,Side
2014-07-21,3,Side
2014-07-22,0,Side
2014-07-23,0,Side
2014-07-24,0,Side
2014-07-25,1,Side
2014-07-26,0,Side
2014-07-27,1,Side
2014-07-28,0,Side
2014-07-29,0,Side
2014-07-30,2,Side
2014-07-31,0,Side
2014-07-01,0,Pamela
2014-07-02,0,Pamela
2014-07-03,0,Pamela
2014-07-04,0,Pamela
2014-07-05,0,Pamela
2014-07-06,0,Pamela
2014-07-07,2,Pamela
2014-07-08,0,Pamela
2014-07-09,0,Pamela
2014-07-10,0,Pamela
2014-07-11,1,Pamela
2014-07-12,0,Pamela
2014-07-13,0,Pamela
2014-07-14,0,Pamela
2014-07-15,0,Pamela
2014-07-16,0,Pamela
2014-07-17,0,Pamela
2014-07-18,0,Pamela
2014-07-19,0,Pamela
2014-07-20,1,Pamela
2014-07-21,0,Pamela
2014-07-22,0,Pamela
2014-07-23,0,Pamela
2014-07-24,0,Pamela
2014-07-25,0,Pamela
2014-07-26,0,Pamela
2014-07-27,0,Pamela
2014-07-28,0,Pamela
2014-07-29,0,Pamela
2014-07-30,0,Pamela
2014-07-31,0,Pamela
2014-07-01,0,Thanksgiving
2014-07-02,0,Thanksgiving
2014-07-03,0,Thanksgiving
2014-07-04,0,Thanksgiving
2014-07-05,0,Thanksgiving
2014-07-06,0,Thanksgiving
2014-07-07,0,Thanksgiving
2014-07-08,0,Thanksgiving
2014-07-09,0,Thanksgiving
2014-07-10,0,Thanksgiving
2014-07-11,0,Thanksgiving
2014-07-12,0,Thanksgiving
2014-07-13,0,Thanksgiving
2014-07-14,0,Thanksgiving
2014-07-15,0,Thanksgiving
2014-07-16,0,Thanksgiving
2014-07-17,0,Thanksgiving
2014-07-18,0,Thanksgiving
2014-07-19,0,Thanksgiving
2014-07-20,0,Thanksgiving
2014-07-21,0,Thanksgiving
2014-07-22,0,Thanksgiving
2014-07-23,0,Thanksgiving
2014-07-24,0,Thanksgiving
2014-07-25,0,Thanksgiving
2014-07-26,0,Thanksgiving
2014-07-27,1,Thanksgiving
2014-07-28,0,Thanksgiving
2014-07-29,0,Thanksgiving
2014-07-30,0,Thanksgiving
2014-07-31,0,Thanksgiving
2014-08-01,0,Thai
2014-08-02,1,Thai
2014-08-03,0,Thai
2014-08-04,2,Thai
2014-08-05,1,Thai
2014-08-06,2,Thai
2014-08-07,0,Thai
2014-08-08,1,Thai
2014-08-09,2,Thai
2014-08-10,2,Thai
2014-08-11,1,Thai
2014-08-12,2,Thai
2014-08-13,1,Thai
2014-08-14,0,Thai
2014-08-15,0,Thai
2014-08-16,2,Thai
2014-08-17,1,Thai
2014-08-18,0,Thai
2014-08-19,2,Thai
2014-08-20,0,Thai
2014-08-21,2,Thai
2014-08-22,2,Thai
2014-08-23,1,Thai
2014-08-24,0,Thai
2014-08-25,1,Thai
2014-08-26,2,Thai
2014-08-27,1,Thai
2014-08-28,1,Thai
2014-08-29,0,Thai
2014-08-30,1,Thai
2014-08-31,0,Thai
2014-08-01,2,Service
2014-08-02,2,Service
2014-08-03,4,Service
2014-08-04,3,Service
2014-08-05,4,Service
2014-08-06,3,Service
2014-08-07,1,Service
2014-08-08,2,Service
2014-08-09,1,Service
2014-08-10,4,Service
2014-08-11,3,Service
2014-08-12,5,Service
2014-08-13,2,Service
2014-08-14,1,Service
2014-08-15,1,Service
2014-08-16,2,Service
2014-08-17,3,Service
2014-08-18,4,Service
2014-08-19,2,Service
2014-08-20,2,Service
2014-08-21,1,Service
2014-08-22,1,Service
2014-08-23,4,Service
2014-08-24,2,Service
2014-08-25,2,Service
2014-08-26,1,Service
2014-08-27,3,Service
2014-08-28,1,Service
2014-08-29,2,Service
2014-08-30,2,Service
2014-08-31,5,Service
2014-08-01,0,Saturday
2014-08-02,4,Saturday
2014-08-03,2,Saturday
2014-08-04,4,Saturday
2014-08-05,1,Saturday
2014-08-06,0,Saturday
2014-08-07,0,Saturday
2014-08-08,1,Saturday
2014-08-09,3,Saturday
2014-08-10,2,Saturday
2014-08-11,1,Saturday
2014-08-12,1,Saturday
2014-08-13,0,Saturday
2014-08-14,0,Saturday
2014-08-15,0,Saturday
2014-08-16,3,Saturday
2014-08-17,2,Saturday
2014-08-18,1,Saturday
2014-08-19,2,Saturday
2014-08-20,0,Saturday
2014-08-21,1,Saturday
2014-08-22,0,Saturday
2014-08-23,1,Saturday
2014-08-24,5,Saturday
2014-08-25,1,Saturday
2014-08-26,1,Saturday
2014-08-27,1,Saturday
2014-08-28,0,Saturday
2014-08-29,0,Saturday
2014-08-30,4,Saturday
2014-08-31,1,Saturday
2014-08-01,0,Friday
2014-08-02,1,Friday
2014-08-03,2,Friday
2014-08-04,1,Friday
2014-08-05,1,Friday
2014-08-06,0,Friday
2014-08-07,0,Friday
2014-08-08,4,Friday
2014-08-09,1,Friday
2014-08-10,0,Friday
2014-08-11,1,Friday
2014-08-12,1,Friday
2014-08-13,2,Friday
2014-08-14,0,Friday
2014-08-15,1,Friday
2014-08-16,1,Friday
2014-08-17,0,Friday
2014-08-18,1,Friday
2014-08-19,2,Friday
2014-08-20,0,Friday
2014-08-21,1,Friday
2014-08-22,1,Friday
2014-08-23,0,Friday
2014-08-24,2,Friday
2014-08-25,2,Friday
2014-08-26,2,Friday
2014-08-27,3,Friday
2014-08-28,0,Friday
2014-08-29,1,Friday
2014-08-30,1,Friday
2014-08-31,2,Friday
2014-08-01,0,Sunday
2014-08-02,0,Sunday
2014-08-03,2,Sunday
2014-08-04,1,Sunday
2014-08-05,1,Sunday
2014-08-06,0,Sunday
2014-08-07,0,Sunday
2014-08-08,0,Sunday
2014-08-09,0,Sunday
2014-08-10,5,Sunday
2014-08-11,2,Sunday
2014-08-12,3,Sunday
2014-08-13,0,Sunday
2014-08-14,2,Sunday
2014-08-15,2,Sunday
2014-08-16,1,Sunday
2014-08-17,2,Sunday
2014-08-18,2,Sunday
2014-08-19,1,Sunday
2014-08-20,0,Sunday
2014-08-21,0,Sunday
2014-08-22,0,Sunday
2014-08-23,0,Sunday
2014-08-24,2,Sunday
2014-08-25,1,Sunday
2014-08-26,0,Sunday
2014-08-27,2,Sunday
2014-08-28,1,Sunday
2014-08-29,1,Sunday
2014-08-30,1,Sunday
2014-08-31,7,Sunday
2014-08-01,0,New
2014-08-02,0,New
2014-08-03,0,New
2014-08-04,0,New
2014-08-05,1,New
2014-08-06,0,New
2014-08-07,0,New
2014-08-08,0,New
2014-08-09,1,New
2014-08-10,1,New
2014-08-11,2,New
2014-08-12,0,New
2014-08-13,0,New
2014-08-14,0,New
2014-08-15,0,New
2014-08-16,0,New
2014-08-17,0,New
2014-08-18,0,New
2014-08-19,1,New
2014-08-20,1,New
2014-08-21,0,New
2014-08-22,0,New
2014-08-23,0,New
2014-08-24,1,New
2014-08-25,0,New
2014-08-26,1,New
2014-08-27,0,New
2014-08-28,0,New
2014-08-29,0,New
2014-08-30,0,New
2014-08-31,1,New
2014-08-01,0,BYOB
2014-08-02,1,BYOB
2014-08-03,0,BYOB
2014-08-04,1,BYOB
2014-08-05,1,BYOB
2014-08-06,0,BYOB
2014-08-07,0,BYOB
2014-08-08,0,BYOB
2014-08-09,2,BYOB
2014-08-10,0,BYOB
2014-08-11,0,BYOB
2014-08-12,2,BYOB
2014-08-13,0,BYOB
2014-08-14,1,BYOB
2014-08-15,0,BYOB
2014-08-16,0,BYOB
2014-08-17,0,BYOB
2014-08-18,1,BYOB
2014-08-19,1,BYOB
2014-08-20,2,BYOB
2014-08-21,0,BYOB
2014-08-22,0,BYOB
2014-08-23,0,BYOB
2014-08-24,1,BYOB
2014-08-25,1,BYOB
2014-08-26,0,BYOB
2014-08-27,1,BYOB
2014-08-28,1,BYOB
2014-08-29,1,BYOB
2014-08-30,1,BYOB
2014-08-31,1,BYOB
2014-08-01,0,Mac
2014-08-02,0,Mac
2014-08-03,2,Mac
2014-08-04,0,Mac
2014-08-05,1,Mac
2014-08-06,2,Mac
2014-08-07,0,Mac
2014-08-08,0,Mac
2014-08-09,2,Mac
2014-08-10,1,Mac
2014-08-11,0,Mac
2014-08-12,0,Mac
2014-08-13,0,Mac
2014-08-14,0,Mac
2014-08-15,0,Mac
2014-08-16,1,Mac
2014-08-17,0,Mac
2014-08-18,2,Mac
2014-08-19,1,Mac
2014-08-20,2,Mac
2014-08-21,0,Mac
2014-08-22,0,Mac
2014-08-23,1,Mac
2014-08-24,0,Mac
2014-08-25,1,Mac
2014-08-26,0,Mac
2014-08-27,0,Mac
2014-08-28,1,Mac
2014-08-29,1,Mac
2014-08-30,1,Mac
2014-08-31,1,Mac
2014-08-01,1,Delicious
2014-08-02,0,Delicious
2014-08-03,0,Delicious
2014-08-04,1,Delicious
2014-08-05,0,Delicious
2014-08-06,1,Delicious
2014-08-07,0,Delicious
2014-08-08,2,Delicious
2014-08-09,1,Delicious
2014-08-10,0,Delicious
2014-08-11,2,Delicious
2014-08-12,0,Delicious
2014-08-13,0,Delicious
2014-08-14,1,Delicious
2014-08-15,1,Delicious
2014-08-16,0,Delicious
2014-08-17,2,Delicious
2014-08-18,2,Delicious
2014-08-19,2,Delicious
2014-08-20,1,Delicious
2014-08-21,0,Delicious
2014-08-22,1,Delicious
2014-08-23,2,Delicious
2014-08-24,1,Delicious
2014-08-25,1,Delicious
2014-08-26,0,Delicious
2014-08-27,2,Delicious
2014-08-28,0,Delicious
2014-08-29,0,Delicious
2014-08-30,1,Delicious
2014-08-31,1,Delicious
2014-08-01,0,Pizza
2014-08-02,0,Pizza
2014-08-03,3,Pizza
2014-08-04,1,Pizza
2014-08-05,0,Pizza
2014-08-06,0,Pizza
2014-08-07,0,Pizza
2014-08-08,1,Pizza
2014-08-09,0,Pizza
2014-08-10,2,Pizza
2014-08-11,0,Pizza
2014-08-12,1,Pizza
2014-08-13,1,Pizza
2014-08-14,1,Pizza
2014-08-15,0,Pizza
2014-08-16,0,Pizza
2014-08-17,1,Pizza
2014-08-18,0,Pizza
2014-08-19,0,Pizza
2014-08-20,0,Pizza
2014-08-21,1,Pizza
2014-08-22,0,Pizza
2014-08-23,0,Pizza
2014-08-24,2,Pizza
2014-08-25,2,Pizza
2014-08-26,0,Pizza
2014-08-27,3,Pizza
2014-08-28,0,Pizza
2014-08-29,1,Pizza
2014-08-30,0,Pizza
2014-08-31,1,Pizza
2014-08-01,1,Great
2014-08-02,0,Great
2014-08-03,3,Great
2014-08-04,1,Great
2014-08-05,1,Great
2014-08-06,0,Great
2014-08-07,0,Great
2014-08-08,2,Great
2014-08-09,1,Great
2014-08-10,2,Great
2014-08-11,1,Great
2014-08-12,2,Great
2014-08-13,0,Great
2014-08-14,5,Great
2014-08-15,3,Great
2014-08-16,2,Great
2014-08-17,2,Great
2014-08-18,2,Great
2014-08-19,3,Great
2014-08-20,1,Great
2014-08-21,1,Great
2014-08-22,2,Great
2014-08-23,2,Great
2014-08-24,2,Great
2014-08-25,1,Great
2014-08-26,3,Great
2014-08-27,2,Great
2014-08-28,1,Great
2014-08-29,0,Great
2014-08-30,2,Great
2014-08-31,2,Great
2014-08-01,0,PAd
2014-08-02,0,PAd
2014-08-03,0,PAd
2014-08-04,0,PAd
2014-08-05,0,PAd
2014-08-06,0,PAd
2014-08-07,0,PAd
2014-08-08,0,PAd
2014-08-09,0,PAd
2014-08-10,0,PAd
2014-08-11,0,PAd
2014-08-12,0,PAd
2014-08-13,0,PAd
2014-08-14,0,PAd
2014-08-15,0,PAd
2014-08-16,0,PAd
2014-08-17,0,PAd
2014-08-18,0,PAd
2014-08-19,0,PAd
2014-08-20,0,PAd
2014-08-21,0,PAd
2014-08-22,0,PAd
2014-08-23,0,PAd
2014-08-24,0,PAd
2014-08-25,0,PAd
2014-08-26,0,PAd
2014-08-27,0,PAd
2014-08-28,0,PAd
2014-08-29,0,PAd
2014-08-30,0,PAd
2014-08-31,0,PAd
2014-08-01,0,Cheese
2014-08-02,1,Cheese
2014-08-03,1,Cheese
2014-08-04,0,Cheese
2014-08-05,0,Cheese
2014-08-06,0,Cheese
2014-08-07,0,Cheese
2014-08-08,1,Cheese
2014-08-09,0,Cheese
2014-08-10,0,Cheese
2014-08-11,3,Cheese
2014-08-12,0,Cheese
2014-08-13,1,Cheese
2014-08-14,2,Cheese
2014-08-15,0,Cheese
2014-08-16,1,Cheese
2014-08-17,0,Cheese
2014-08-18,1,Cheese
2014-08-19,0,Cheese
2014-08-20,1,Cheese
2014-08-21,0,Cheese
2014-08-22,0,Cheese
2014-08-23,1,Cheese
2014-08-24,0,Cheese
2014-08-25,0,Cheese
2014-08-26,0,Cheese
2014-08-27,0,Cheese
2014-08-28,2,Cheese
2014-08-29,0,Cheese
2014-08-30,0,Cheese
2014-08-31,1,Cheese
2014-08-01,1,Meat
2014-08-02,0,Meat
2014-08-03,0,Meat
2014-08-04,0,Meat
2014-08-05,0,Meat
2014-08-06,0,Meat
2014-08-07,0,Meat
2014-08-08,0,Meat
2014-08-09,0,Meat
2014-08-10,0,Meat
2014-08-11,1,Meat
2014-08-12,0,Meat
2014-08-13,0,Meat
2014-08-14,0,Meat
2014-08-15,0,Meat
2014-08-16,0,Meat
2014-08-17,1,Meat
2014-08-18,0,Meat
2014-08-19,0,Meat
2014-08-20,0,Meat
2014-08-21,0,Meat
2014-08-22,0,Meat
2014-08-23,2,Meat
2014-08-24,0,Meat
2014-08-25,0,Meat
2014-08-26,0,Meat
2014-08-27,1,Meat
2014-08-28,0,Meat
2014-08-29,0,Meat
2014-08-30,0,Meat
2014-08-31,1,Meat
2014-08-01,0,Cafe
2014-08-02,1,Cafe
2014-08-03,1,Cafe
2014-08-04,2,Cafe
2014-08-05,1,Cafe
2014-08-06,0,Cafe
2014-08-07,0,Cafe
2014-08-08,0,Cafe
2014-08-09,1,Cafe
2014-08-10,1,Cafe
2014-08-11,2,Cafe
2014-08-12,0,Cafe
2014-08-13,0,Cafe
2014-08-14,0,Cafe
2014-08-15,0,Cafe
2014-08-16,0,Cafe
2014-08-17,0,Cafe
2014-08-18,0,Cafe
2014-08-19,1,Cafe
2014-08-20,0,Cafe
2014-08-21,1,Cafe
2014-08-22,0,Cafe
2014-08-23,1,Cafe
2014-08-24,0,Cafe
2014-08-25,0,Cafe
2014-08-26,2,Cafe
2014-08-27,0,Cafe
2014-08-28,0,Cafe
2014-08-29,0,Cafe
2014-08-30,0,Cafe
2014-08-31,0,Cafe
2014-08-01,0,Valentines
2014-08-02,0,Valentines
2014-08-03,0,Valentines
2014-08-04,0,Valentines
2014-08-05,0,Valentines
2014-08-06,0,Valentines
2014-08-07,0,Valentines
2014-08-08,0,Valentines
2014-08-09,0,Valentines
2014-08-10,0,Valentines
2014-08-11,0,Valentines
2014-08-12,0,Valentines
2014-08-13,0,Valentines
2014-08-14,0,Valentines
2014-08-15,0,Valentines
2014-08-16,0,Valentines
2014-08-17,0,Valentines
2014-08-18,0,Valentines
2014-08-19,0,Valentines
2014-08-20,0,Valentines
2014-08-21,0,Valentines
2014-08-22,0,Valentines
2014-08-23,0,Valentines
2014-08-24,0,Valentines
2014-08-25,0,Valentines
2014-08-26,0,Valentines
2014-08-27,0,Valentines
2014-08-28,0,Valentines
2014-08-29,0,Valentines
2014-08-30,0,Valentines
2014-08-31,0,Valentines
2014-08-01,1,Oakland
2014-08-02,2,Oakland
2014-08-03,1,Oakland
2014-08-04,1,Oakland
2014-08-05,0,Oakland
2014-08-06,1,Oakland
2014-08-07,0,Oakland
2014-08-08,0,Oakland
2014-08-09,0,Oakland
2014-08-10,0,Oakland
2014-08-11,0,Oakland
2014-08-12,1,Oakland
2014-08-13,1,Oakland
2014-08-14,0,Oakland
2014-08-15,2,Oakland
2014-08-16,0,Oakland
2014-08-17,0,Oakland
2014-08-18,0,Oakland
2014-08-19,1,Oakland
2014-08-20,1,Oakland
2014-08-21,1,Oakland
2014-08-22,0,Oakland
2014-08-23,0,Oakland
2014-08-24,2,Oakland
2014-08-25,1,Oakland
2014-08-26,0,Oakland
2014-08-27,2,Oakland
2014-08-28,0,Oakland
2014-08-29,0,Oakland
2014-08-30,0,Oakland
2014-08-31,0,Oakland
2014-08-01,1,Chicken
2014-08-02,0,Chicken
2014-08-03,1,Chicken
2014-08-04,1,Chicken
2014-08-05,1,Chicken
2014-08-06,1,Chicken
2014-08-07,0,Chicken
2014-08-08,0,Chicken
2014-08-09,1,Chicken
