date,frequency,keyword
2014-06-23,0,penn
2014-06-23,0,strip
2014-06-23,0,nice
2014-06-24,3,thai
2014-06-24,5,service
2014-06-24,2,saturday
2014-06-24,1,friday
2014-06-24,0,sunday
2014-06-24,0,new
2014-06-24,0,byob
2014-06-24,0,mac
2014-06-24,0,delicious
2014-06-24,0,pizza
2014-06-24,0,great
2014-06-24,1,pad
2014-06-24,0,cheese
2014-06-24,2,meat
2014-06-24,2,cafe
2014-06-24,0,valentines
2014-06-24,0,oakland
2014-06-24,2,chicken
2014-06-24,0,square
2014-06-24,0,shadyside
2014-06-24,1,market
2014-06-24,1,burger
2014-06-24,1,curry
2014-06-24,0,grill
2014-06-24,0,thursday
2014-06-24,0,burgatory
2014-06-24,0,bbq
2014-06-24,0,street
2014-06-24,1,highly
2014-06-24,1,pork
2014-06-24,3,park
2014-06-24,0,east
2014-06-24,0,yummy
2014-06-24,0,south
2014-06-24,2,hill
2014-06-24,0,primanti
2014-06-24,0,tuesday
2014-06-24,2,food
2014-06-24,0,side
2014-06-24,1,friday
2014-06-24,0,pamela
2014-06-24,0,thanksgiving
2014-06-24,0,penn
2014-06-24,0,strip
2014-06-24,0,nice
2014-06-25,1,thai
2014-06-25,3,service
2014-06-25,2,saturday
2014-06-25,0,friday
2014-06-25,0,sunday
2014-06-25,0,new
2014-06-25,0,byob
2014-06-25,1,mac
2014-06-25,0,delicious
2014-06-25,1,pizza
2014-06-25,1,great
2014-06-25,0,pad
2014-06-25,0,cheese
2014-06-25,1,meat
2014-06-25,0,cafe
2014-06-25,0,valentines
2014-06-25,1,oakland
2014-06-25,1,chicken
2014-06-25,1,square
2014-06-25,0,shadyside
2014-06-25,0,market
2014-06-25,0,burger
2014-06-25,0,curry
2014-06-25,1,grill
2014-06-25,0,thursday
2014-06-25,0,burgatory
2014-06-25,1,bbq
2014-06-25,0,street
2014-06-25,0,highly
2014-06-25,0,pork
2014-06-25,1,park
2014-06-25,1,east
2014-06-25,0,yummy
2014-06-25,0,south
2014-06-25,0,hill
2014-06-25,0,primanti
2014-06-25,0,tuesday
2014-06-25,5,food
2014-06-25,0,side
2014-06-25,0,friday
2014-06-25,0,pamela
2014-06-25,0,thanksgiving
2014-06-25,0,penn
2014-06-25,0,strip
2014-06-25,0,nice
2014-06-26,1,thai
2014-06-26,1,service
2014-06-26,2,saturday
2014-06-26,2,friday
2014-06-26,1,sunday
2014-06-26,0,new
2014-06-26,0,byob
2014-06-26,2,mac
2014-06-26,1,delicious
2014-06-26,0,pizza
2014-06-26,2,great
2014-06-26,0,pad
2014-06-26,0,cheese
2014-06-26,0,meat
2014-06-26,0,cafe
2014-06-26,0,valentines
2014-06-26,0,oakland
2014-06-26,0,chicken
2014-06-26,0,square
2014-06-26,0,shadyside
2014-06-26,0,market
2014-06-26,2,burger
2014-06-26,1,curry
2014-06-26,0,grill
2014-06-26,0,thursday
2014-06-26,0,burgatory
2014-06-26,1,bbq
2014-06-26,0,street
2014-06-26,0,highly
2014-06-26,0,pork
2014-06-26,0,park
2014-06-26,0,east
2014-06-26,1,yummy
2014-06-26,0,south
2014-06-26,1,hill
2014-06-26,0,primanti
2014-06-26,1,tuesday
2014-06-26,2,food
2014-06-26,0,side
2014-06-26,2,friday
2014-06-26,1,pamela
2014-06-26,0,thanksgiving
2014-06-26,1,penn
2014-06-26,1,strip
2014-06-26,0,nice
2014-06-27,2,thai
2014-06-27,5,service
2014-06-27,4,saturday
2014-06-27,1,friday
2014-06-27,0,sunday
2014-06-27,0,new
2014-06-27,1,byob
2014-06-27,2,mac
2014-06-27,0,delicious
2014-06-27,0,pizza
2014-06-27,3,great
2014-06-27,1,pad
2014-06-27,0,cheese
2014-06-27,1,meat
2014-06-27,0,cafe
2014-06-27,0,valentines
2014-06-27,1,oakland
2014-06-27,2,chicken
2014-06-27,0,square
2014-06-27,0,shadyside
2014-06-27,0,market
2014-06-27,0,burger
2014-06-27,0,curry
2014-06-27,0,grill
2014-06-27,0,thursday
2014-06-27,0,burgatory
2014-06-27,0,bbq
2014-06-27,0,street
2014-06-27,0,highly
2014-06-27,0,pork
2014-06-27,0,park
2014-06-27,0,east
2014-06-27,0,yummy
2014-06-27,0,south
2014-06-27,0,hill
2014-06-27,0,primanti
2014-06-27,0,tuesday
2014-06-27,2,food
2014-06-27,0,side
2014-06-27,1,friday
2014-06-27,0,pamela
2014-06-27,0,thanksgiving
2014-06-27,0,penn
2014-06-27,0,strip
2014-06-27,0,nice
2014-06-28,0,thai
2014-06-28,1,service
2014-06-28,0,saturday
2014-06-28,1,friday
2014-06-28,0,sunday
2014-06-28,1,new
2014-06-28,0,byob
2014-06-28,0,mac
2014-06-28,0,delicious
2014-06-28,1,pizza
2014-06-28,7,great
2014-06-28,0,pad
2014-06-28,0,cheese
2014-06-28,0,meat
2014-06-28,0,cafe
2014-06-28,0,valentines
2014-06-28,0,oakland
2014-06-28,1,chicken
2014-06-28,0,square
2014-06-28,1,shadyside
2014-06-28,0,market
2014-06-28,1,burger
2014-06-28,0,curry
2014-06-28,0,grill
2014-06-28,0,thursday
2014-06-28,0,burgatory
2014-06-28,1,bbq
2014-06-28,0,street
2014-06-28,1,highly
2014-06-28,0,pork
2014-06-28,0,park
2014-06-28,0,east
2014-06-28,0,yummy
2014-06-28,0,south
2014-06-28,0,hill
2014-06-28,0,primanti
2014-06-28,0,tuesday
2014-06-28,1,food
2014-06-28,0,side
2014-06-28,1,friday
2014-06-28,0,pamela
2014-06-28,0,thanksgiving
2014-06-28,0,penn
2014-06-28,0,strip
2014-06-28,1,nice
2014-06-29,2,thai
2014-06-29,1,service
2014-06-29,0,saturday
2014-06-29,0,friday
2014-06-29,0,sunday
2014-06-29,0,new
2014-06-29,2,byob
2014-06-29,0,mac
2014-06-29,0,delicious
2014-06-29,2,pizza
2014-06-29,4,great
2014-06-29,0,pad
2014-06-29,0,cheese
2014-06-29,0,meat
2014-06-29,0,cafe
2014-06-29,0,valentines
2014-06-29,1,oakland
2014-06-29,1,chicken
2014-06-29,0,square
2014-06-29,0,shadyside
2014-06-29,0,market
2014-06-29,0,burger
2014-06-29,0,curry
2014-06-29,0,grill
2014-06-29,0,thursday
2014-06-29,0,burgatory
2014-06-29,0,bbq
2014-06-29,1,street
2014-06-29,0,highly
2014-06-29,0,pork
2014-06-29,1,park
2014-06-29,1,east
2014-06-29,0,yummy
2014-06-29,0,south
2014-06-29,0,hill
2014-06-29,0,primanti
2014-06-29,0,tuesday
2014-06-29,0,food
2014-06-29,0,side
2014-06-29,0,friday
2014-06-29,2,pamela
2014-06-29,0,thanksgiving
2014-06-29,0,penn
2014-06-29,1,strip
2014-06-29,0,nice
2014-06-30,0,thai
2014-06-30,0,service
2014-06-30,0,saturday
2014-06-30,0,friday
2014-06-30,0,sunday
2014-06-30,0,new
2014-06-30,0,byob
2014-06-30,0,mac
2014-06-30,0,delicious
2014-06-30,0,pizza
2014-06-30,0,great
2014-06-30,0,pad
2014-06-30,0,cheese
2014-06-30,0,meat
2014-06-30,0,cafe
2014-06-30,0,valentines
2014-06-30,0,oakland
2014-06-30,0,chicken
2014-06-30,0,square
2014-06-30,0,shadyside
2014-06-30,0,market
2014-06-30,0,burger
2014-06-30,0,curry
2014-06-30,0,grill
2014-06-30,0,thursday
2014-06-30,0,burgatory
2014-06-30,0,bbq
2014-06-30,0,street
2014-06-30,0,highly
2014-06-30,0,pork
2014-06-30,0,park
2014-06-30,0,east
2014-06-30,0,yummy
2014-06-30,0,south
2014-06-30,0,hill
2014-06-30,0,primanti
2014-06-30,0,tuesday
2014-06-30,0,food
2014-06-30,0,side
2014-06-30,0,friday
2014-06-30,0,pamela
2014-06-30,0,thanksgiving
2014-06-30,0,penn
2014-06-30,0,strip
2014-06-30,0,nice
2014-06-31,2,thai
2014-06-31,3,service
2014-06-31,2,saturday
2014-06-31,2,friday
2014-06-31,1,sunday
2014-06-31,0,new
2014-06-31,0,byob
2014-06-31,4,mac
2014-06-31,0,delicious
2014-06-31,0,pizza
2014-06-31,6,great
2014-06-31,1,pad
2014-06-31,2,cheese
2014-06-31,0,meat
2014-06-31,0,cafe
2014-06-31,0,valentines
2014-06-31,0,oakland
2014-06-31,0,chicken
2014-06-31,1,square
2014-06-31,0,shadyside
2014-06-31,0,market
2014-06-31,0,burger
2014-06-31,0,curry
2014-06-31,0,grill
2014-06-31,0,thursday
2014-06-31,0,burgatory
2014-06-31,2,bbq
2014-06-31,1,street
2014-06-31,1,highly
2014-06-31,1,pork
2014-06-31,0,park
2014-06-31,0,east
2014-06-31,0,yummy
2014-06-31,2,south
2014-06-31,0,hill
2014-06-31,0,primanti
2014-06-31,0,tuesday
2014-06-31,2,food
2014-06-31,1,side
2014-06-31,2,friday
2014-06-31,0,pamela
2014-06-31,0,thanksgiving
2014-06-31,0,penn
2014-06-31,0,strip
2014-06-31,2,nice
2014-07-01,0,thai
2014-07-01,4,service
2014-07-01,0,saturday
2014-07-01,1,friday
2014-07-01,0,sunday
2014-07-01,0,new
2014-07-01,1,byob
2014-07-01,0,mac
2014-07-01,0,delicious
2014-07-01,1,pizza
2014-07-01,2,great
2014-07-01,0,pad
2014-07-01,1,cheese
2014-07-01,0,meat
2014-07-01,0,cafe
2014-07-01,0,valentines
2014-07-01,0,oakland
2014-07-01,0,chicken
2014-07-01,0,square
2014-07-01,1,shadyside
2014-07-01,0,market
2014-07-01,0,burger
2014-07-01,0,curry
2014-07-01,0,grill
2014-07-01,0,thursday
2014-07-01,0,burgatory
2014-07-01,0,bbq
2014-07-01,0,street
2014-07-01,2,highly
2014-07-01,0,pork
2014-07-01,0,park
2014-07-01,0,east
2014-07-01,0,yummy
2014-07-01,0,south
2014-07-01,0,hill
2014-07-01,3,primanti
2014-07-01,0,tuesday
2014-07-01,1,food
2014-07-01,0,side
2014-07-01,1,friday
2014-07-01,0,pamela
2014-07-01,0,thanksgiving
2014-07-01,0,penn
2014-07-01,0,strip
2014-07-01,0,nice
2014-07-02,5,thai
2014-07-02,2,service
2014-07-02,3,saturday
2014-07-02,1,friday
2014-07-02,0,sunday
2014-07-02,0,new
2014-07-02,0,byob
2014-07-02,0,mac
2014-07-02,1,delicious
2014-07-02,1,pizza
2014-07-02,6,great
2014-07-02,1,pad
2014-07-02,0,cheese
2014-07-02,0,meat
2014-07-02,0,cafe
2014-07-02,0,valentines
2014-07-02,0,oakland
2014-07-02,1,chicken
2014-07-02,0,square
2014-07-02,0,shadyside
2014-07-02,0,market
2014-07-02,0,burger
2014-07-02,0,curry
2014-07-02,0,grill
2014-07-02,2,thursday
2014-07-02,1,burgatory
2014-07-02,0,bbq
2014-07-02,0,street
2014-07-02,1,highly
2014-07-02,0,pork
2014-07-02,0,park
2014-07-02,0,east
2014-07-02,0,yummy
2014-07-02,0,south
2014-07-02,0,hill
2014-07-02,0,primanti
2014-07-02,1,tuesday
2014-07-02,2,food
2014-07-02,0,side
2014-07-02,1,friday
2014-07-02,0,pamela
2014-07-02,0,thanksgiving
2014-07-02,0,penn
2014-07-02,0,strip
2014-07-02,0,nice
2014-07-03,4,thai
2014-07-03,3,service
2014-07-03,0,saturday
2014-07-03,0,friday
2014-07-03,1,sunday
2014-07-03,0,new
2014-07-03,2,byob
2014-07-03,0,mac
2014-07-03,0,delicious
2014-07-03,1,pizza
2014-07-03,2,great
2014-07-03,1,pad
2014-07-03,0,cheese
2014-07-03,0,meat
2014-07-03,0,cafe
2014-07-03,0,valentines
2014-07-03,1,oakland
2014-07-03,0,chicken
2014-07-03,0,square
2014-07-03,0,shadyside
2014-07-03,1,market
2014-07-03,0,burger
2014-07-03,1,curry
2014-07-03,0,grill
2014-07-03,1,thursday
2014-07-03,0,burgatory
2014-07-03,0,bbq
2014-07-03,2,street
2014-07-03,0,highly
2014-07-03,0,pork
2014-07-03,0,park
2014-07-03,0,east
2014-07-03,0,yummy
2014-07-03,0,south
2014-07-03,0,hill
2014-07-03,1,primanti
2014-07-03,0,tuesday
2014-07-03,2,food
2014-07-03,0,side
2014-07-03,0,friday
2014-07-03,0,pamela
2014-07-03,0,thanksgiving
2014-07-03,0,penn
2014-07-03,0,strip
2014-07-03,0,nice
2014-07-04,0,thai
2014-07-04,4,service
2014-07-04,3,saturday
2014-07-04,0,friday
2014-07-04,0,sunday
2014-07-04,1,new
2014-07-04,0,byob
2014-07-04,3,mac
2014-07-04,0,delicious
2014-07-04,1,pizza
2014-07-04,5,great
2014-07-04,0,pad
2014-07-04,0,cheese
2014-07-04,0,meat
2014-07-04,0,cafe
2014-07-04,0,valentines
2014-07-04,0,oakland
2014-07-04,1,chicken
2014-07-04,0,square
2014-07-04,0,shadyside
2014-07-04,0,market
2014-07-04,0,burger
2014-07-04,0,curry
2014-07-04,0,grill
2014-07-04,0,thursday
2014-07-04,0,burgatory
2014-07-04,2,bbq
2014-07-04,0,street
2014-07-04,0,highly
2014-07-04,0,pork
2014-07-04,0,park
2014-07-04,0,east
2014-07-04,0,yummy
2014-07-04,3,south
2014-07-04,0,hill
2014-07-04,0,primanti
2014-07-04,0,tuesday
2014-07-04,2,food
2014-07-04,0,side
2014-07-04,0,friday
2014-07-04,0,pamela
2014-07-04,0,thanksgiving
2014-07-04,0,penn
2014-07-04,0,strip
2014-07-04,0,nice
2014-07-05,1,thai
2014-07-05,2,service
2014-07-05,1,saturday
2014-07-05,1,friday
2014-07-05,0,sunday
2014-07-05,0,new
2014-07-05,1,byob
2014-07-05,0,mac
2014-07-05,0,delicious
2014-07-05,0,pizza
2014-07-05,2,great
2014-07-05,1,pad
2014-07-05,0,cheese
2014-07-05,1,meat
2014-07-05,0,cafe
2014-07-05,0,valentines
2014-07-05,0,oakland
2014-07-05,0,chicken
2014-07-05,0,square
2014-07-05,0,shadyside
2014-07-05,1,market
2014-07-05,0,burger
2014-07-05,0,curry
2014-07-05,0,grill
2014-07-05,0,thursday
2014-07-05,0,burgatory
2014-07-05,0,bbq
2014-07-05,0,street
2014-07-05,0,highly
2014-07-05,0,pork
2014-07-05,0,park
2014-07-05,0,east
2014-07-05,0,yummy
2014-07-05,0,south
2014-07-05,0,hill
2014-07-05,0,primanti
2014-07-05,0,tuesday
2014-07-05,0,food
2014-07-05,0,side
2014-07-05,1,friday
2014-07-05,0,pamela
2014-07-05,0,thanksgiving
2014-07-05,0,penn
2014-07-05,0,strip
2014-07-05,0,nice
2014-07-06,3,thai
2014-07-06,2,service
2014-07-06,2,saturday
2014-07-06,1,friday
2014-07-06,3,sunday
2014-07-06,0,new
2014-07-06,0,byob
2014-07-06,0,mac
2014-07-06,0,delicious
2014-07-06,1,pizza
2014-07-06,4,great
2014-07-06,0,pad
2014-07-06,0,cheese
2014-07-06,1,meat
2014-07-06,0,cafe
2014-07-06,0,valentines
2014-07-06,3,oakland
2014-07-06,1,chicken
2014-07-06,0,square
2014-07-06,0,shadyside
2014-07-06,0,market
2014-07-06,0,burger
2014-07-06,0,curry
2014-07-06,0,grill
2014-07-06,1,thursday
2014-07-06,0,burgatory
2014-07-06,0,bbq
2014-07-06,0,street
2014-07-06,0,highly
2014-07-06,0,pork
2014-07-06,1,park
2014-07-06,0,east
2014-07-06,0,yummy
2014-07-06,0,south
2014-07-06,0,hill
2014-07-06,1,primanti
2014-07-06,0,tuesday
2014-07-06,2,food
2014-07-06,0,side
2014-07-06,1,friday
2014-07-06,0,pamela
2014-07-06,0,thanksgiving
2014-07-06,0,penn
2014-07-06,0,strip
2014-07-06,1,nice
2014-07-07,2,thai
2014-07-07,4,service
2014-07-07,1,saturday
2014-07-07,0,friday
2014-07-07,0,sunday
2014-07-07,0,new
2014-07-07,1,byob
2014-07-07,0,mac
2014-07-07,0,delicious
2014-07-07,0,pizza
2014-07-07,4,great
2014-07-07,0,pad
2014-07-07,0,cheese
2014-07-07,0,meat
2014-07-07,0,cafe
2014-07-07,0,valentines
2014-07-07,0,oakland
2014-07-07,1,chicken
2014-07-07,0,square
2014-07-07,0,shadyside
2014-07-07,0,market
2014-07-07,0,burger
2014-07-07,0,curry
2014-07-07,1,grill
2014-07-07,0,thursday
2014-07-07,0,burgatory
2014-07-07,2,bbq
2014-07-07,0,street
2014-07-07,2,highly
2014-07-07,0,pork
2014-07-07,0,park
2014-07-07,1,east
2014-07-07,0,yummy
2014-07-07,0,south
2014-07-07,0,hill
2014-07-07,0,primanti
2014-07-07,1,tuesday
2014-07-07,0,food
2014-07-07,0,side
2014-07-07,0,friday
2014-07-07,0,pamela
2014-07-07,0,thanksgiving
2014-07-07,0,penn
2014-07-07,1,strip
2014-07-07,1,nice
2014-07-08,0,thai
2014-07-08,2,service
2014-07-08,0,saturday
2014-07-08,0,friday
2014-07-08,2,sunday
2014-07-08,1,new
2014-07-08,0,byob
2014-07-08,0,mac
2014-07-08,2,delicious
2014-07-08,0,pizza
2014-07-08,7,great
2014-07-08,0,pad
2014-07-08,0,cheese
2014-07-08,0,meat
2014-07-08,0,cafe
2014-07-08,0,valentines
2014-07-08,1,oakland
2014-07-08,1,chicken
2014-07-08,1,square
2014-07-08,1,shadyside
2014-07-08,0,market
2014-07-08,0,burger
2014-07-08,0,curry
2014-07-08,0,grill
2014-07-08,1,thursday
2014-07-08,0,burgatory
2014-07-08,1,bbq
2014-07-08,0,street
2014-07-08,0,highly
2014-07-08,0,pork
2014-07-08,0,park
2014-07-08,0,east
2014-07-08,0,yummy
2014-07-08,0,south
2014-07-08,0,hill
2014-07-08,1,primanti
2014-07-08,2,tuesday
2014-07-08,2,food
2014-07-08,0,side
2014-07-08,0,friday
2014-07-08,0,pamela
2014-07-08,0,thanksgiving
2014-07-08,0,penn
2014-07-08,1,strip
2014-07-08,1,nice
2014-07-09,0,thai
2014-07-09,0,service
2014-07-09,1,saturday
2014-07-09,0,friday
2014-07-09,3,sunday
2014-07-09,1,new
2014-07-09,0,byob
2014-07-09,0,mac
2014-07-09,0,delicious
2014-07-09,0,pizza
2014-07-09,3,great
2014-07-09,0,pad
2014-07-09,0,cheese
2014-07-09,3,meat
2014-07-09,0,cafe
2014-07-09,0,valentines
2014-07-09,0,oakland
2014-07-09,1,chicken
2014-07-09,0,square
2014-07-09,0,shadyside
2014-07-09,1,market
2014-07-09,0,burger
2014-07-09,0,curry
2014-07-09,0,grill
2014-07-09,1,thursday
2014-07-09,0,burgatory
2014-07-09,1,bbq
2014-07-09,0,street
2014-07-09,0,highly
2014-07-09,0,pork
2014-07-09,0,park
2014-07-09,0,east
2014-07-09,0,yummy
2014-07-09,1,south
2014-07-09,0,hill
2014-07-09,0,primanti
2014-07-09,0,tuesday
2014-07-09,2,food
2014-07-09,2,side
2014-07-09,0,friday
2014-07-09,0,pamela
2014-07-09,0,thanksgiving
2014-07-09,0,penn
2014-07-09,0,strip
2014-07-09,0,nice
2014-07-10,3,thai
2014-07-10,2,service
2014-07-10,1,saturday
2014-07-10,0,friday
2014-07-10,1,sunday
2014-07-10,0,new
2014-07-10,0,byob
2014-07-10,0,mac
2014-07-10,0,delicious
2014-07-10,3,pizza
2014-07-10,5,great
2014-07-10,1,pad
2014-07-10,0,cheese
2014-07-10,1,meat
2014-07-10,0,cafe
2014-07-10,0,valentines
2014-07-10,1,oakland
2014-07-10,0,chicken
2014-07-10,0,square
2014-07-10,0,shadyside
2014-07-10,1,market
2014-07-10,0,burger
2014-07-10,0,curry
2014-07-10,0,grill
2014-07-10,0,thursday
2014-07-10,1,burgatory
2014-07-10,1,bbq
2014-07-10,0,street
2014-07-10,3,highly
2014-07-10,0,pork
2014-07-10,1,park
2014-07-10,0,east
2014-07-10,0,yummy
2014-07-10,0,south
2014-07-10,0,hill
2014-07-10,3,primanti
2014-07-10,1,tuesday
2014-07-10,3,food
2014-07-10,0,side
2014-07-10,0,friday
2014-07-10,0,pamela
2014-07-10,0,thanksgiving
2014-07-10,0,penn
2014-07-10,1,strip
2014-07-10,0,nice
2014-07-11,0,thai
2014-07-11,1,service
2014-07-11,0,saturday
2014-07-11,1,friday
2014-07-11,0,sunday
2014-07-11,1,new
2014-07-11,0,byob
2014-07-11,1,mac
2014-07-11,1,delicious
2014-07-11,0,pizza
2014-07-11,1,great
2014-07-11,0,pad
2014-07-11,1,cheese
2014-07-11,1,meat
2014-07-11,0,cafe
2014-07-11,0,valentines
2014-07-11,0,oakland
2014-07-11,4,chicken
2014-07-11,0,square
2014-07-11,0,shadyside
2014-07-11,0,market
2014-07-11,0,burger
2014-07-11,0,curry
2014-07-11,1,grill
2014-07-11,0,thursday
2014-07-11,5,burgatory
2014-07-11,0,bbq
2014-07-11,0,street
2014-07-11,0,highly
2014-07-11,0,pork
2014-07-11,0,park
2014-07-11,0,east
2014-07-11,0,yummy
2014-07-11,1,south
2014-07-11,0,hill
2014-07-11,0,primanti
2014-07-11,2,tuesday
2014-07-11,0,food
2014-07-11,0,side
2014-07-11,1,friday
2014-07-11,0,pamela
2014-07-11,0,thanksgiving
2014-07-11,1,penn
2014-07-11,0,strip
2014-07-11,0,nice
2014-07-12,5,thai
2014-07-12,2,service
2014-07-12,0,saturday
2014-07-12,1,friday
2014-07-12,1,sunday
2014-07-12,0,new
2014-07-12,0,byob
2014-07-12,0,mac
2014-07-12,1,delicious
2014-07-12,1,pizza
2014-07-12,2,great
2014-07-12,1,pad
2014-07-12,0,cheese
2014-07-12,0,meat
2014-07-12,1,cafe
2014-07-12,0,valentines
2014-07-12,0,oakland
2014-07-12,2,chicken
2014-07-12,1,square
2014-07-12,1,shadyside
2014-07-12,0,market
2014-07-12,0,burger
2014-07-12,1,curry
2014-07-12,0,grill
2014-07-12,0,thursday
2014-07-12,0,burgatory
2014-07-12,3,bbq
2014-07-12,0,street
2014-07-12,0,highly
2014-07-12,0,pork
2014-07-12,0,park
2014-07-12,2,east
2014-07-12,0,yummy
2014-07-12,0,south
2014-07-12,3,hill
2014-07-12,0,primanti
2014-07-12,0,tuesday
2014-07-12,4,food
2014-07-12,0,side
2014-07-12,1,friday
2014-07-12,0,pamela
2014-07-12,0,thanksgiving
2014-07-12,0,penn
2014-07-12,3,strip
2014-07-12,1,nice
2014-07-13,1,thai
2014-07-13,6,service
2014-07-13,1,saturday
2014-07-13,1,friday
2014-07-13,4,sunday
2014-07-13,0,new
2014-07-13,0,byob
2014-07-13,4,mac
2014-07-13,0,delicious
2014-07-13,0,pizza
2014-07-13,2,great
2014-07-13,1,pad
2014-07-13,0,cheese
2014-07-13,0,meat
2014-07-13,0,cafe
2014-07-13,0,valentines
2014-07-13,0,oakland
2014-07-13,0,chicken
2014-07-13,0,square
2014-07-13,0,shadyside
2014-07-13,2,market
2014-07-13,0,burger
2014-07-13,1,curry
2014-07-13,0,grill
2014-07-13,0,thursday
2014-07-13,1,burgatory
2014-07-13,6,bbq
2014-07-13,0,street
2014-07-13,0,highly
2014-07-13,1,pork
2014-07-13,0,park
2014-07-13,0,east
2014-07-13,0,yummy
2014-07-13,0,south
2014-07-13,0,hill
2014-07-13,0,primanti
2014-07-13,2,tuesday
2014-07-13,0,food
2014-07-13,0,side
2014-07-13,1,friday
2014-07-13,0,pamela
2014-07-13,0,thanksgiving
2014-07-13,0,penn
2014-07-13,0,strip
2014-07-13,0,nice
2014-07-14,0,thai
2014-07-14,2,service
2014-07-14,0,saturday
2014-07-14,0,friday
2014-07-14,0,sunday
2014-07-14,0,new
2014-07-14,0,byob
2014-07-14,1,mac
2014-07-14,0,delicious
2014-07-14,1,pizza
2014-07-14,3,great
2014-07-14,0,pad
2014-07-14,1,cheese
2014-07-14,1,meat
2014-07-14,0,cafe
2014-07-14,0,valentines
2014-07-14,0,oakland
2014-07-14,0,chicken
2014-07-14,0,square
2014-07-14,0,shadyside
2014-07-14,0,market
2014-07-14,0,burger
2014-07-14,0,curry
2014-07-14,0,grill
2014-07-14,1,thursday
2014-07-14,0,burgatory
2014-07-14,6,bbq
2014-07-14,0,street
2014-07-14,0,highly
2014-07-14,1,pork
2014-07-14,0,park
2014-07-14,0,east
2014-07-14,0,yummy
2014-07-14,1,south
2014-07-14,0,hill
2014-07-14,0,primanti
2014-07-14,0,tuesday
2014-07-14,0,food
2014-07-14,0,side
2014-07-14,0,friday
2014-07-14,0,pamela
2014-07-14,0,thanksgiving
2014-07-14,1,penn
2014-07-14,0,strip
2014-07-14,0,nice
2014-07-15,0,thai
2014-07-15,2,service
2014-07-15,1,saturday
2014-07-15,0,friday
2014-07-15,0,sunday
2014-07-15,0,new
2014-07-15,0,byob
2014-07-15,0,mac
2014-07-15,0,delicious
2014-07-15,0,pizza
2014-07-15,5,great
2014-07-15,0,pad
2014-07-15,0,cheese
2014-07-15,0,meat
2014-07-15,2,cafe
2014-07-15,0,valentines
2014-07-15,0,oakland
2014-07-15,3,chicken
2014-07-15,0,square
2014-07-15,0,shadyside
2014-07-15,0,market
2014-07-15,0,burger
2014-07-15,0,curry
2014-07-15,0,grill
2014-07-15,0,thursday
2014-07-15,0,burgatory
2014-07-15,0,bbq
2014-07-15,0,street
2014-07-15,1,highly
2014-07-15,0,pork
2014-07-15,0,park
2014-07-15,0,east
2014-07-15,0,yummy
2014-07-15,3,south
2014-07-15,0,hill
2014-07-15,1,primanti
2014-07-15,0,tuesday
2014-07-15,3,food
2014-07-15,1,side
2014-07-15,0,friday
2014-07-15,0,pamela
2014-07-15,0,thanksgiving
2014-07-15,0,penn
2014-07-15,0,strip
2014-07-15,0,nice
2014-07-16,2,thai
2014-07-16,3,service
2014-07-16,0,saturday
2014-07-16,1,friday
2014-07-16,0,sunday
2014-07-16,0,new
2014-07-16,3,byob
2014-07-16,0,mac
2014-07-16,0,delicious
2014-07-16,1,pizza
2014-07-16,7,great
2014-07-16,0,pad
2014-07-16,0,cheese
2014-07-16,0,meat
2014-07-16,0,cafe
2014-07-16,0,valentines
2014-07-16,0,oakland
2014-07-16,0,chicken
2014-07-16,0,square
2014-07-16,0,shadyside
2014-07-16,0,market
2014-07-16,0,burger
2014-07-16,0,curry
2014-07-16,2,grill
2014-07-16,0,thursday
2014-07-16,1,burgatory
2014-07-16,2,bbq
2014-07-16,0,street
2014-07-16,1,highly
2014-07-16,0,pork
2014-07-16,1,park
2014-07-16,1,east
2014-07-16,0,yummy
2014-07-16,1,south
2014-07-16,1,hill
2014-07-16,0,primanti
2014-07-16,0,tuesday
2014-07-16,2,food
2014-07-16,1,side
2014-07-16,1,friday
2014-07-16,0,pamela
2014-07-16,0,thanksgiving
2014-07-16,0,penn
2014-07-16,2,strip
2014-07-16,0,nice
2014-07-17,2,thai
2014-07-17,1,service
2014-07-17,0,saturday
2014-07-17,1,friday
2014-07-17,2,sunday
2014-07-17,0,new
2014-07-17,0,byob
2014-07-17,1,mac
2014-07-17,0,delicious
2014-07-17,0,pizza
2014-07-17,7,great
2014-07-17,0,pad
2014-07-17,0,cheese
2014-07-17,1,meat
2014-07-17,0,cafe
2014-07-17,0,valentines
2014-07-17,0,oakland
2014-07-17,3,chicken
2014-07-17,0,square
2014-07-17,0,shadyside
2014-07-17,2,market
2014-07-17,0,burger
2014-07-17,0,curry
2014-07-17,0,grill
2014-07-17,0,thursday
2014-07-17,1,burgatory
2014-07-17,3,bbq
2014-07-17,0,street
2014-07-17,1,highly
2014-07-17,2,pork
2014-07-17,0,park
2014-07-17,0,east
2014-07-17,0,yummy
2014-07-17,1,south
2014-07-17,0,hill
2014-07-17,0,primanti
2014-07-17,0,tuesday
2014-07-17,1,food
2014-07-17,1,side
2014-07-17,1,friday
2014-07-17,0,pamela
2014-07-17,1,thanksgiving
2014-07-17,2,penn
2014-07-17,0,strip
2014-07-17,0,nice
2014-07-18,0,thai
2014-07-18,2,service
2014-07-18,3,saturday
2014-07-18,1,friday
2014-07-18,7,sunday
2014-07-18,1,new
2014-07-18,0,byob
2014-07-18,1,mac
2014-07-18,0,delicious
2014-07-18,1,pizza
